,Author Name,Author,Content
0,Андреев,0," ﻿I

Он сильно пил, потерял работу и знакомых и поселился в подвале вместе с ворами и проститутками, проживая последние вещи. У него было больное, бескровное тело, изношенное в работе, изъеденное страданиями и водкой, и смерть уже сторожила его, как хищная серая птица, слепая при солнечном свете и зоркая в черные ночи. Днем она пряталась в темных углах, а ночью бесшумно усаживалась у его изголовья и сидела долго, до самого рассвета, и была спокойна, терпелива и настойчива. Когда при первых проблесках дня он высовывал из-под одеяла бледную голову с глазами травимого зверя, в комнатке было уже пусто, — но он не верил этой обманчивой пустоте, которой верят другие. Он подозрительно оглядывал углы, с хитрой внезапностью бросал взгляд за спину и потом, опершись на локти, внимательно и долго смотрел перед собой в тающую тьму уходящей ночи. И тогда он видел то, чего никогда не видят другие: колыхание серого огромного тела, бесформенного и страшного. Оно было прозрачно, охватывало все, и предметы в нем были как за стеклянной стеной. Но теперь он не боялся его, и, оставляя холодный след, оно уходило — до следующей ночи. На короткое время он забывался, и сны приходили к нему страшные и необыкновенные. Он видел белую комнату, с белым полом и стенами, освещенную белым ярким светом, и черную змею, которая выползала из-под двери с легким шуршанием, похожим на смех. Прижав к полу острую, плоскую голову и извиваясь, она быстро выскальзывала, куда-то пропадала, и опять в отверстии под дверью показывался ее приплюснутый черный нос, и черной лентой вытягивалось тело, — и опять и опять. Раз он увидел во сне что-то веселое и засмеялся, но звук получился странный, похожий на подавленное рыдание, и было страшно его слушать: где-то в безвестной глубине смеется, не то плачет душа, в то время когда тело неподвижно, как у мертвого. Постепенно в его сознание начинали входить звуки рождающегося дня: глухой говор прохожих, отдаленный скрип двери, громыхание дворницкой метлы, сметающей снег с подоконника, — весь неопределенный гул просыпающегося большого города. И тогда наступало для него самое ужасное: беспощадно светлое сознание, что пришел новый день и скоро ему нужно вставать, чтобы бороться за жизнь без надежды на победу. Нужно жить. Он поворачивался спиной к свету, набрасывал на голову одеяло, чтобы ни малейший луч не мог проникнуть в его глаза, сжимался в маленький комок, подтягивая ноги к самому подбородку, и так лежал неподвижно, боясь пошевелиться и протянуть ноги. Целой горой лежала на нем одежда, которою он укрывался от подвальной стужи, но он не чувствовал ее тяжести, и тело его было холодно. И при каждом звуке, говорившем о жизни, он казался себе огромным и открытым, сжимался еще больше и беззвучно стонал — не голосом и не мыслью, так как теперь он боялся собственного голоса и собственных мыслей. Он молился кому-то, чтобы день не приходил и ему всегда можно было лежать под грудой тряпья, не шевелясь и не мысля, и напрягал всю волю, чтобы удержать идущий день и уверить себя, что ночь еще продолжается, И больше всего в мире ему хотелось, чтобы кто-нибудь сзади приложил револьвер к затылку, к тому месту, где чувствуется углубление, и выстрелил. А день развертывался — широкий, неудержимый, властно зовущий к жизни, и весь мир начинал двигаться, говорить, работать и думать. В подвале первой просыпалась хозяйка, старуха Матрена, имевшая двадцатипятилетнего любовника, и начинала топать по кухне, стучать ведрами и возиться над чем-то у самых дверей Хижнякова. Он чувствовал ее приближение и замирал, решаясь не отзываться, если она его позовет. Но она молчала и куда-то уходила, а потом часа через два просыпались двое других жильцов: гулящая девушка Дуняша и любовник старухи, Абрам Петрович."
1,Андреев,0," ﻿Когда поздней ночью он звонил у своих дверей, первым звуком после колокольчика был звонкий собачий лай, в котором слышались и боязнь чужого и радость, что это идет свой. Потом доносилось шлепанье калош и скрип снимаемого крючка. Он входил и раздевался в темноте, чувствуя недалеко от себя молчаливую женскую фигуру. А колена его ласково царапали когти собаки, и горячий язык лизал застывшую руку. — Ну, что? — спрашивал заспанный голос тоном официального участия. — Ничего. Устал, — коротко отвечал Владимир Михайлович и шел в свою комнату. За ним, стуча когтями по вощеному полу, шла собака и вспрыгивала на кровать. Когда свет зажженной лампы наполнял комнату, взор Владимира Михайловича встречал упорный взгляд черных глаз собаки. Они говорили: приди же, приласкай меня. И, чтобы сделать это желание более понятным, собака вытягивала передние лапы, клала на них боком голову, а зад ее потешно поднимался, и хвост вертелся, как ручка у шарманки. — Друг ты мой единственный! — говорил Владимир Михайлович и гладил черную блестящую шерсть. Точно от полноты чувства, собака опрокидывалась на спину, скалила белые зубы и легонько ворчала, радостная и возбужденная. А он вздыхал, ласкал ее и думал, что нет больше на свете никого, кто любил бы его. Если Владимир Михайлович возвращался рано и не уставал от работы, он садился писать, и тогда собака укладывалась комочком где-нибудь на стуле возле него, изредка открывала один черный глаз и спросонья виляла хвостом. И когда, взволнованный процессом творчества, измученный муками своих героев, задыхающийся от наплыва мыслей и образов, он ходил по комнате и курил папиросу за папиросой, она следила за ним беспокойным взглядом и сильнее виляла хвостом. — Будем мы с тобой знамениты, Васюк? — спрашивал он собаку, и та утвердительно махала хвостом. — Будем тогда печенку есть, ладно? «Ладно», — отвечала собака и сладко потягивалась: она любила печенку. У Владимира Михайловича часто собирались гости. Тогда его тетка, с которой он жил, добывала у соседей посуду, поила чаем, ставя самовар за самоваром, ходила покупать водку и колбасу и тяжело вздыхала, доставая со дна кармана засаленный рубль. В накуренной комнате звучали громкие голоса. Спорили, смеялись, говорили смешные и острые вещи, жаловались на свою судьбу и завидовали друг другу; советовали Владимиру Михайловичу бросить литературу и заняться другим, более выгодным делом. Одни говорили, что ему нужно лечиться, другие чокались с ним рюмками и говорили о вреде водки для его здоровья. Он такой больной, постоянно нервничающий. Оттого у него припадки тоски, оттого он ищет в жизни невозможного. Все говорили с ним на «ты», и в голосе их звучало участье, и они дружески звали его с собой ехать за город продолжать попойку. И когда он, веселый, кричащий больше всех и беспричинно смеющийся, уезжал, его провожали две пары глаз: серые глаза тетки, сердитые и упрекающие, и черные, беспокойно ласковые глаза собаки. Он не помнил, что он делал, когда пил и когда к утру возвращался домой, выпачканный в грязи и мелу и потерявший шляпу. Передавали ему, что во время попойки он оскорблял друзей, а дома обижал тетку, которая плакала и говорила, что не выдержит такой жизни и удавится, и мучил собаку за то, что она не идет к нему ласкаться. Когда же она, испуганная и дрожащая, скалила зубы, то бил ее ремнем. Наступал следующий день; все уже кончали свою дневную работу, а он просыпался, больной и страдающий. Сердце неровно колотилось в груди и замирало, наполняя его страхом близкой смерти, руки дрожали. За стеной, в кухне, стучала тетка, и звук ее шагов разносился по пустой и холодной квартире. Она не заговаривала с Владимиром Михайловичем и молча подавала ему воду, суровая, непрощающая. И он молчал, смотрел на потолок в одно давно им замеченное пятнышко и думал, что он сжигает свою жизнь, и никогда у него не будет ни славы, ни счастья."
2,Андреев,0," ﻿Временами Сашке хотелось перестать делать то, что называется жизнью: не умываться по утрам холодной водой, в которой плавают тоненькие пластинки льда, не ходить в гимназию, не слушать там, как все его ругают, и не испытывать боли в пояснице и во всем теле, когда мать ставит его на целый вечер на колени. Но так как ему было тринадцать лет и он не знал всех способов, какими люди перестают жить, когда захотят этого, то он продолжал ходить в гимназию и стоять на коленках, и ему казалось, что жизнь никогда не кончится. Пройдет год, и еще год, и еще год, а он будет ходить в гимназию и стоять дома на коленках. И так как Сашка обладал непокорной и смелой душой, то он не мог спокойно отнестись ко злу и мстил жизни. Для этой цели он бил товарищей, грубил начальству, рвал учебники и целый день лгал то учителям, то матери, не лгал он только одному отцу. Когда в драке ему расшибали нос, он нарочно расковыривал его еще больше и орал без слез, но так громко, что все испытывали неприятное ощущение, морщились и затыкали уши. Проорав сколько нужно, он сразу умолкал, показывал язык и рисовал в черновой тетрадке карикатуру на себя, как орет, на надзирателя, заткнувшего уши, и на дрожащего от страха победителя. Вся тетрадка заполнена была карикатурами, и чаще всех повторялась такая: толстая и низенькая женщина била скалкой тонкого, как спичка, мальчика, Внизу крупными и неровными буквами чернела подпись: ""Проси прощенья, щенок"", - и ответ:

""Не попрошу, хоть тресни"". Перед рождеством Сашку выгнали из гимназии, и когда мать стала бить его, он укусил ее за палец. Это дало ему свободу, и он бросил умываться по утрам, бегал целый день с ребятами и бил их, и боялся одного голода, так как мать перестала совсем кормить его, и только отец прятал для него хлеб и картошку. При этих условиях Сашка находил существование возможным. В пятницу, накануне рождества, Сашка играл с ребятами, пока они не разошлись по домам и не проскрипела ржавым, морозным скрипом калитка за последним из них. Уже темнело, и с поля, куда выходил одним концом глухой переулок, надвигалась серая снежная мгла; в низеньком черном строении, стоявшем поперек улицы, на выезде, зажегся красноватый, немигающий огонек. Мороз усилился, и когда Сашка проходил В светлом круге, который образовался от зажженного фонаря, он видел медленно реявшие в воздухе маленькие сухие снежинки. Приходилось идти домой. - Где полуночничаешь, щенок? - крикнула на него мать, замахнулась кулаком, но не ударила. Рукава у нее были засучены, обнажая белые, толстые руки, и на безбровом, плоском лице выступали капли пота. Когда Сашка проходил мимо нее, он почувствовал знакомый запах водки. Мать почесала в голове толстым указательным пальцем с коротким и грязным ногтем и, так как браниться было некогда, только плюнула и крикнула:

- Статистики, одно слово! Сашка презрительно шморгнул носом и прошел за перегородку, где слышалось тяжелое дыханье отца, Ивана Саввича. Ему всегда было холодно, и он старался согреться, сидя на раскаленной лежанке и подкладывая под себя руки ладонями книзу. Сашка! А тебя Свечниковы на елку звали. Горничная приходила, - прошептал он. - Врешь? - спросил с недоверием Сашка. - Ей-богу. Эга ведьма нарочно ничего не говорит, а уж и куртку приготовила. - Врешь? - все больше удивлялся Сашка. Богачи Свечниковы, определившие его в гимназию, не велели после его исключения показываться к ним. Отец еще раз побожился, и Сашка задумался. - Ну-ка подвинься, расселся! - сказал он отцу, прыгая на коротенькую лежанку, и добавил: - А к этим чертям я не пойду. Жирны больно станут, если еще я к ним пойду. ""Испорченный мальчик"", - протянул Сашка в нос. - Сами хороши, антипы толсторожие. - Ах, Сашка, Сашка! - поежился от холода отец. - Не сносить тебе головы. - А ты-то сносил? - грубо возразил Сашка, - Молчал бы уж: бабы боится."
3,Андреев,0," ﻿Алексей Степанович, машинист при Буковской мельнице, среди ночи проснулся, не то уже выспавшись, так как накануне он завалился спать с восьми часов, не то от ровного шума дождя по железной крыше, от которого он отвык за семь зимних месяцев. Рамы в окнах уже были выставлены, и звук приносился густой и отчетливый, точно над железом крыши опрокинули мешок с горохом, и сквозь этот шум едва пробивалось мягкое и задумчивое бульканье. Алексей Степанович засветил огонь и, накинув пальто, выглянул наружу. Было так темно, что в первую минуту он не мог рассмотреть ракиты, которая стояла как раз у входа. Грохот дождя на крыше стал глуше, но бульканье усиливалось; и Алексей Степанович понял, что капли дождя попадают в воду, и удивился, откуда она взялась у его домика, стоявшего на бугорке. Постепенно тьма начала двигаться перед глазами и сбираться в черные пятна, похожие на провалы в темно-сером полотне. Вот темною полосою вытянулась ракита; за нею черным пятном встал барак, в котором находится потухший паровик; дальше, как туча с причудливыми краями, расплывался четырехэтажный корпус мельницы. Одно окно, под крышей, слабо светилось, и прямо под ним, в самом низу, смутно колебалось и двигалось на одном месте светлое пятно. «Ого, куда подошла!» — подумал про воду Алексей Степанович с тем приятно-жутким чувством, с каким люди встречают проявление грозной силы природы. Набросив пальто на голову, он обошел по ледяному, еще не стаявшему пласту вокруг своего домика и заглянул за угол, туда, где находилась река, а за нею, на противоположном берегу, раскидывались последние домишки Стрелецкой слободы. Но теперь не видно было ничего, точно мир кончался в двух шагах от Алексея Степановича, а дальше был бездонный провал, и там не слышалось ни звука, и не виднелось ни огонька, ни светлого пятна. Дождь шлепал где-то вблизи, а из черной пропасти подувало легким ветерком, несло свежестью и тиной, и неуловимым запахом льда, воды и навоза. Алексею Степановичу почудился крик; он долго вслушивался и даже снял пальто с головы, но только дождь нарушал зловещую тишину, обнявшую реку. Очевидно, он ошибся. И снова то неприятное, что не оставляло Алексея Степановича всю страстную неделю, завозилось в его душе и отняло у ночи ее жуткую прелесть. Он обругал дождь, скользкий ледяной пласт, свою маленькую одинокую комнатку, мельника Никиту, храпевшего в кухне, и повалился на кровать, опротивевшую за шесть дней непрерывного лежания, от которого кости ломило больше, чем от работы. Противно было все, что в нем и что вокруг него. Шесть дней он не умывался и не причесывал волос; Никита всегда вносил на сапогах грязь; в окна глядело серое, тусклое небо, и все это создавало ощущение чего-то нечистого, беспорядочного. И такими же нечистыми казались и мысли. Вначале поста стрельцы избили его за ильманинскую Дашу, и он две недели пролежал в больнице и поссорился из-за этого с управляющим, а когда выписался и с револьвером в кармане прошелся по слободе, Даша отвернулась, а проклятые ребята прыгали вокруг на одной ножке и пели: «Баринок, а баринок, зачем корявую утку съел?» Он грозно смотрел на встречных, ожидая косого взгляда, чтобы завязать драку, но все потупляли глаза, а за спиной чей-то угрюмый голос пробурчал:

— Попрыгай, попрыгай! Авось допрыгаешься! Разбойники эти стрельцы: стоят за своих девок горой и никого со стороны не подпускают: в третьем году у одного телеграфиста гитару на куски разломали, а самого чуть струной не удавили. И всем Алексей Степанович чужой. Мельники за спиной смеются и дразнят баринком; настоящие господа сторонятся и никогда руки не подают. И Алексей Степанович то винил людей и жалел себя, то думал о своем характере, гордом и неуступчивом, и думал, что все горе его жизни проистекает от него самого."
4,Андреев,0," ﻿I

Уже четыре недели жил он в доме — и четыре недели в доме царили страх и беспокойство. Все старались говорить и поступать так, как они всегда поступали и говорили, и не замечали того, что речи их звучат глуше, что глаза их смотрят виновато и тревожно и часто оборачиваются в ту сторону, где находится отведенная ему комната. В противоположном от нее конце дома они ступали ногами неестественно-громко и так же неестественно-громко смеялись, но, когда им случалось проходить мимо белых дверей, которые весь день были заперты изнутри и так глухи, точно за ними не было ничего живого, они умеряли шаг, а все тело их подавалось в сторону, словно в ожидании удара. И хотя проходившие становились на пол всей ногой, но шаг их был более легок и более беззвучен, чем если бы они шли на цыпочках. И никто не называл его по имени, а просто словом «он», и так как все каждую минуту думали о нем, то это неопределенное название представлялось более ясным, чем полное имя, и никогда не заставляло переспрашивать. Почему-то казалось непочтительным и фамильярным звать его, как зовут других; слово же «он» точно и резко выражало страх, который внушала его высокая, сумрачная фигура. И только одна старая бабушка, которая жила наверху, звала его Колей, но и она испытывала напряженное состояние страха и ожидания беды, охватившее весь дом, и часто плакала. Однажды она спросила горничную Катю, почему барышня не играет сегодня на фортепьяно, но Катя удивленно взглянула на нее и не ответила, а, уходя, покачала головой, точно не одобряла самого вопроса. Пришел он в серый ноябрьский полдень, когда все были дома и сидели за чаем, кроме Пети, давно уже ушедшего в гимназию. На дворе было холодно, и низко нависшие плотные тучи сеяли дождь, так что, несмотря на большие окна, в высоких комнатах было темно, а в некоторых горел даже огонь. Звонок его был резкий и властный, и сам Александр Антонович вздрогнул; он подумал, что явился кто-нибудь из важных посетителей, и медленно пошел навстречу, сделав на своем полном и серьезном лице приветливо-ласковую улыбку. Но она тотчас исчезла, когда в полутьме прихожей он увидел бедно и грязно одетого человека, перед которым в смущении стояла горничная, робко загораживая ему путь. Вероятно, с вокзала он шел пешком и только местами ехал на конке, потому что коротенькое потертое пальто его было мокро, а брюки внизу забрызганы и стояли коробом от воды и грязи. И голос его был хриплый, грубый, не то от сырости и простуды, не то от долгого молчания в тряском вагоне. — Чего молчите? Дома, спрашиваю вас, Александр Антоныч Барсуков? — повторил вошедший свой вопрос. Но отозвался Александр Антонович. Не входя в переднюю, он вполоборота взглянул на человека, которого счел за одного из бесчисленных просителей, и строго сказал:

— Вам что здесь нужно? — Не узнал, отец? — насмешливо, но с дрожью в голосе спросил вошедший. — А ведь я Николай, по отчеству Александрыч. — Какой… Николай? — отступил на шаг Александр Антонович. Но, спрашивая, он уже знал, какой Николай стоит перед ним. Важность исчезла с его лица, и оно стало бледно страшной старческой бледностью, похожей на смерть, и руки поднялись к груди, откуда внезапно вышел весь воздух. Следующим порывистым движением обе руки обняли Николая, и седая холеная борода прикоснулась к черной мокрой бородке, и старческие, отвыкшие целовать губы искали молодых свежих губ и с ненасытной жадностью впивались в них. — Погоди, отец, дай раздеться, — мягко говорил Николай. — Простил? Простил? — дрожал всем телом Александр Антонович. — Ну, что за глупости! — сурово и строго сказал Николай, отстраняя отца. — Какое еще там прощение? Когда они входили в столовую, Александру Антоновичу было стыдно своего порыва, которому с такой неудержимой силой отдалось его доброе сердце."
5,Бианки,1," ﻿КУЗЯ ДВУХВОСТЫЙ


Сергейке очень хотелось поймать какую-нибудь птичку, особенно кузю — большую белощёкую синицу. Уж очень они — кузи — весёлые, бойкие, смелые. Клетка у Сергейки была, а западню ему дали товарищи. На три дня дали. И в первый же день Сергейке попался в западню кузя. Сергейка принёс его домой и стал пересаживать из западни в клетку. Но кузя так бился, дрался и клевался, что Сергейка ненарочно выдрал у него несколько перьев из хвоста. И стал кузя двухвостый: сзади по бокам торчат перья вилочкой, а посредине ничего нет. Сергейка подумал: «Куда мне двухвостого! Мальчишки засмеют, скажут: «Общипанный, в суп его надо». И решил кузю выпустить и наловить других птиц. Два дня ещё оставалось у него. А кузя прыгает себе с жёрдочки на жёрдочку, перевёртывается вниз головой, как обезьяна, и долбит своим крепким клювиком зёрна. Солнце в комнату заглянет, он запоёт:
— Зин-зи-вер, зин-зи-верр! — так весело, звонко. Будто никогда и на воле не был, всегда жил в клетке. Сергей стал его выгонять из клетки, — кузя как крикнет:
— Пинь-пинь-черрр! — как зашипит на него! Пришлось выставить клетку в окно и открыть дверцу. Улетел кузя. Сергейка опять западню поставил. Утром приходит и ещё издали видит: захлопнута западня, кто-то попался. Подошёл, а в западне кузя сидит» Да не какой-нибудь, а тот самый: двухвостый! — Кузенька! — взмолился Сергейка. — Ты же мне мешаешь других птиц ловить. Один только день и остался мне ловить их. Он взял западню с кузей и пошёл прочь от дома. Шёл-шёл, пришёл в середину леса и там выпустил кузю. Кузя крикнул:
— Пинь-пинь-черрр! — И скрылся в чаще. Сергейка вернулся домой и опять поставил западню. На другой день приходит, — опять кузя двухвостый в западне! — Пинь-пинь-черррр! Чуть не расплакался Сергейка. Выгнал кузю и отнёс западню хозяевам. Прошло несколько дней, Сергейка скучал и уже стал думать: «Зачем я кузю выгнал? Хотя и двухвостый, а какой весёлый». Вдруг за окном:
— Пинь-пиньгчерррр! Сергейка открыл окно, и кузя сейчас же влетел в избу. Прилепился к потолку, перелетел на стену, увидал таракашку, тюкнул его носом и съел. И стал кузя жить в избе у Сергейки. Захочет — в клетку залетит, зёрнышек поклюёт, выкупается в ванночке и опять вылетит: Сергейка клетку не закрывал. Захочет — по всей избе летает, тараканов ищет. Склевал всех тараканов, крикнул «пинь-пинь-черр!» и улетел."
6,Бианки,1," ﻿ЛУПЛЕНЫЙ БОЧОК


Думаете, все зайцы одинаковые, все трусы? Нет, зайцы тоже разные бывают. Спросите вот моего сынишку, какого мы раз поймали скандалиста. Мы были на охоте в лесу. Втроём: сынишка, я и Джим. Джим — это собачка наша. Коротконожка, уши до земли, хвостик куцый. Замечательная охотничья собачка, хоть и старенькая: всякую дичь разыщет, на крыло поднимет, а подстреленную поймает, схватит и осторожно, не помяв ни перышка, подаст прямо в руки. Необыкновенно умный и добрый у нас Джим. С другими собаками не дерётся, никого никогда не кусает, всем знакомым людям при встрече хвостиком часто-часто машет и, знаете, так по-собачьи, приветливо улыбается. На охоте мы были сухой осенью, — уже лист с деревьев падал, а дождей больших ещё не было. В это время охотиться в лесу всего трудней: высохший лист гремит под ногами, дичь тебя далеко слышит и видит сквозь поредевший кустарник и, не допустив, улетает. Вдруг слышу — Джим залаял, залаял в кустах — и вдруг замолк. «На кого это он?»—думаю. И приготовился стрелять. Но оттуда, из кустов, никто не вылетел. А сынишка уже там — и кричит мне из кустов:
— Папа, папа, беги скорей! Кого Джим-то в плен взял! Я — к ним. И вижу:
Джим лежит врастяжку на земле, а передними лапами зайчонка прижал к листьям, держит его. Зайчонок верещит отчаянно, Джим хвостиком часто-часто виляет, а сынишка мой стоит над ними — и не знает, что ему делать. Я подошёл, взял зайчонка у Джима. Держу зайчонка двумя пальцами за шиворот, — он ещё пуще верещит, лапками от меня отбивается. Сынишка говорит:
— Это он на тебя сердится. Кричит: «Как ты смеешь меня — такого маленького — обижать!»
И вправду похоже было, что зайчонок что-то эдакое кричал. А Джим на задние лапы встал, передними мне в колени упёрся и лижет зайчонка: успокаивает его, — что, значит, не бойся, не таковские мы, ничего плохого тебе не сделаем. Тут вдруг сынишка говорит:
— Смотри, папа, у него левый бочок лупленый. Смотрю: на левом боку у зайчонка плешинка. Шерсть содрана, голая кожа — с пятак кружок. — Эге! — говорю. — Да ведь это мне знакомый зайчишка! Он у дяди Серёжи сбежал. Полезай-ка, дружок, в карман. Осторожно его под пузечко перехватил и сунул в свою охотничью куртку, в спинной карман. Такой у меня карман есть в куртке: во всю спину, а по бокам — пуговицы. Очень удобно в нём стреляную дичь носить и всякую всячину, что, бывает, на охоте попадается. Зайчонку там темно, тепло, — он и притих. И сразу мы домой пошли. По дороге мне пришлось, конечно, всё подробно рассказать сынишке, откуда я этого зайчонка знаю и отчего у него бочок лупленый. Дядя Серёжа — приятель мой, тоже охотник, живёт на краю деревни, у самого леса. Зайчонка он поймал недели три назад — совсем ещё крошкой — у себя в саду под кустом смородины. Этот зайчонок из листопадничков. У зайчих первые зайчата родятся весной, когда ещё снег корочкой — наст. И называются они н а с т о-вичками. А последние в году родятся осенью, когда уже лист с деревьев начинает падать. Их охотники так и зовут — листопадничками. Дядя Серёжа очень этому зайчонку обрадовался. Вот почему: у него, у дяди Серёжи, не так давно ощенилась дворовая собака по кличке Клеопарда. Щенят всех он ещё раньше знакомым своим обещал. А как их у матери отнимешь? И без того злющая Клеопарда — совсем с ума сойдёт, на всех начнёт кидаться. Дядя Серёжа и придумал зайчонка ей вместо щенят подложить, чтобы не скучала, не лютовала» Так и сделал. Щенята в ящике сидели. Он их оттуда взял, когда матери не было, а на их место зайчонка положил. Клеопарда пришла — щенят нет, а сидит в ящике малая зверюшка и её собачьим запахом пахнет: в ящике-то всё с её запахом."
